Start_Date,Total_Rides,Average_Duration,date,Total Positives,Total Lives Lost,Daily_Cases,ORIGIN_BLOCK_LATITUDE,ORIGIN_BLOCK_LONGITUDE,ORIGIN_BLOCKNAME,DESTINATION_BLOCK_LATITUDE,DESTINATION_BLOCK_LONGITUDE,ORIGINDATETIME_TR,DESTINATIONDATETIME_TR,DISTANCE_KM,ORIGIN_YEAR,ORIGIN_MONTH,ORIGIN_DAY,ORIGIN_HOUR,ORIGIN_DAY_OF_WEEK,DATE,Year,Month,Day,Max Temperature (F),Min Temperature (F),"Rain, Melted Snow, Etc. (in)","Snow, Ice Pellets, Hail (in)","Snow, Ice Pellets, Hail, Ice on Ground (in)",Average Temperature (F),Total Precipitation (in),Weather Category,Date,Total Entries,Total Exits
2021-05-07,5567,16.656367882162744,2021-05-07,48164.0,1110.0,28.0,38.87646,-77.016407,200 BLOCK M STREET SW,,,2021-05-07 15:00:00,2021-05-07 15:00:00,1.873307274700392,2021,5,7,15,4,2021-05-07,2021,5,7,65.0,48.0,0.05,0.0,0.0,56.5,0.05,Rainy,2021-05-07,"107,354","104,291"
2021-05-07,5567,16.656367882162744,2021-05-07,48164.0,1110.0,28.0,38.908719,-77.004188,100 BLOCK FLORIDA AVENUE NE,,,2021-05-07 15:00:00,2021-05-07 16:00:00,1.873307274700392,2021,5,7,15,4,2021-05-07,2021,5,7,65.0,48.0,0.05,0.0,0.0,56.5,0.05,Rainy,2021-05-07,"107,354","104,291"
2021-05-07,5567,16.656367882162744,2021-05-07,48164.0,1110.0,28.0,38.897833,-77.027034,600 BLOCK 11TH STREET NW,,,2021-05-07 22:00:00,2021-05-07 23:00:00,1.873307274700392,2021,5,7,22,4,2021-05-07,2021,5,7,65.0,48.0,0.05,0.0,0.0,56.5,0.05,Rainy,2021-05-07,"107,354","104,291"
2021-05-07,5567,16.656367882162744,2021-05-07,48164.0,1110.0,28.0,38.870109,-76.96778,1600 BLOCK 28TH STREET SE,,,2021-05-07 09:00:00,2021-05-07 09:00:00,1.873307274700392,2021,5,7,9,4,2021-05-07,2021,5,7,65.0,48.0,0.05,0.0,0.0,56.5,0.05,Rainy,2021-05-07,"107,354","104,291"
2021-05-07,5567,16.656367882162744,2021-05-07,48164.0,1110.0,28.0,38.920849,-77.043816,1800 BLOCK COLUMBIA ROAD NW,,,2021-05-07 23:00:00,2021-05-07 23:00:00,1.873307274700392,2021,5,7,23,4,2021-05-07,2021,5,7,65.0,48.0,0.05,0.0,0.0,56.5,0.05,Rainy,2021-05-07,"107,354","104,291"
2021-05-07,5567,16.656367882162744,2021-05-07,48164.0,1110.0,28.0,38.908477,-77.040086,1700 BLOCK MASSACHUSETTS AVENUE NW,,,2021-05-07 22:00:00,2021-05-07 22:00:00,1.873307274700392,2021,5,7,22,4,2021-05-07,2021,5,7,65.0,48.0,0.05,0.0,0.0,56.5,0.05,Rainy,2021-05-07,"107,354","104,291"
2021-05-07,5567,16.656367882162744,2021-05-07,48164.0,1110.0,28.0,,,Unknown,,,2021-05-07 18:00:00,2021-05-07 18:00:00,1.873307274700392,2021,5,7,18,4,2021-05-07,2021,5,7,65.0,48.0,0.05,0.0,0.0,56.5,0.05,Rainy,2021-05-07,"107,354","104,291"
2021-05-07,5567,16.656367882162744,2021-05-07,48164.0,1110.0,28.0,38.930521,-77.036456,3200 BLOCK 16TH STREET NW,,,2021-05-07 19:00:00,2021-05-07 19:00:00,1.873307274700392,2021,5,7,19,4,2021-05-07,2021,5,7,65.0,48.0,0.05,0.0,0.0,56.5,0.05,Rainy,2021-05-07,"107,354","104,291"
2021-05-07,5567,16.656367882162744,2021-05-07,48164.0,1110.0,28.0,38.896881,-77.006479,UNIT BLOCK COLUMBUS CIRCLE NE,,,2021-05-07 15:00:00,2021-05-07 15:00:00,1.873307274700392,2021,5,7,15,4,2021-05-07,2021,5,7,65.0,48.0,0.05,0.0,0.0,56.5,0.05,Rainy,2021-05-07,"107,354","104,291"
2021-05-08,8424,21.981600189933523,2021-05-08,48180.0,1110.0,16.0,38.897204,-77.008388,UNIT BLOCK MASSACHUSETTS AVENUE NE,,,2021-05-08 03:00:00,2021-05-08 04:00:00,1.873307274700392,2021,5,8,3,5,2021-05-08,2021,5,8,62.0,44.0,0.04,0.0,0.0,53.0,0.04,Rainy,2021-05-08,"72,782","70,175"
2021-05-08,8424,21.981600189933523,2021-05-08,48180.0,1110.0,16.0,38.896881,-77.006479,UNIT BLOCK COLUMBUS CIRCLE NE,,,2021-05-08 17:00:00,2021-05-08 17:00:00,1.873307274700392,2021,5,8,17,5,2021-05-08,2021,5,8,62.0,44.0,0.04,0.0,0.0,53.0,0.04,Rainy,2021-05-08,"72,782","70,175"
2021-05-08,8424,21.981600189933523,2021-05-08,48180.0,1110.0,16.0,38.905601,-77.062822,1200 BLOCK WISCONSIN AVENUE NW,,,2021-05-08 15:00:00,2021-05-08 15:00:00,1.873307274700392,2021,5,8,15,5,2021-05-08,2021,5,8,62.0,44.0,0.04,0.0,0.0,53.0,0.04,Rainy,2021-05-08,"72,782","70,175"
2021-05-08,8424,21.981600189933523,2021-05-08,48180.0,1110.0,16.0,38.900728,-76.952238,600 BLOCK ANACOSTIA AVENUE NE,,,2021-05-08 17:00:00,2021-05-08 17:00:00,1.873307274700392,2021,5,8,17,5,2021-05-08,2021,5,8,62.0,44.0,0.04,0.0,0.0,53.0,0.04,Rainy,2021-05-08,"72,782","70,175"
2021-05-08,8424,21.981600189933523,2021-05-08,48180.0,1110.0,16.0,,,Unknown,,,2021-05-08 23:00:00,2021-05-09 00:00:00,1.873307274700392,2021,5,8,23,5,2021-05-08,2021,5,8,62.0,44.0,0.04,0.0,0.0,53.0,0.04,Rainy,2021-05-08,"72,782","70,175"
2021-05-08,8424,21.981600189933523,2021-05-08,48180.0,1110.0,16.0,38.893349,-76.946965,300 BLOCK 40TH STREET NE,,,2021-05-08 21:00:00,2021-05-08 21:00:00,1.873307274700392,2021,5,8,21,5,2021-05-08,2021,5,8,62.0,44.0,0.04,0.0,0.0,53.0,0.04,Rainy,2021-05-08,"72,782","70,175"
2021-05-09,7209,21.642946317103625,2021-05-09,48195.0,1110.0,15.0,38.900773,-77.03655,800 BLOCK 16TH STREET NW,,,2021-05-09 23:00:00,2021-05-09 23:00:00,1.873307274700392,2021,5,9,23,6,2021-05-09,2021,5,9,69.0,47.0,0.0,0.0,0.0,58.0,0.0,Sunny,2021-05-09,"48,909","47,161"
2021-05-09,7209,21.642946317103625,2021-05-09,48195.0,1110.0,15.0,38.909108,-77.021914,1400 BLOCK 7TH STREET NW,,,2021-05-09 19:00:00,2021-05-09 19:00:00,1.873307274700392,2021,5,9,19,6,2021-05-09,2021,5,9,69.0,47.0,0.0,0.0,0.0,58.0,0.0,Sunny,2021-05-09,"48,909","47,161"
2021-05-09,7209,21.642946317103625,2021-05-09,48195.0,1110.0,15.0,38.935117,-77.032733,3500 BLOCK 14TH STREET NW,,,2021-05-09 17:00:00,2021-05-09 18:00:00,1.873307274700392,2021,5,9,17,6,2021-05-09,2021,5,9,69.0,47.0,0.0,0.0,0.0,58.0,0.0,Sunny,2021-05-09,"48,909","47,161"
2021-05-10,6984,18.10710194730813,2021-05-10,48282.0,1113.0,87.0,38.907779,-77.034991,1500 BLOCK RHODE ISLAND AVENUE NW,,,2021-05-10 13:00:00,2021-05-10 13:00:00,1.873307274700392,2021,5,10,13,0,2021-05-10,2021,5,10,71.0,52.0,0.001,0.0,0.0,61.5,0.001,Sunny,2021-05-10,"100,022","96,465"
2021-05-10,6984,18.10710194730813,2021-05-10,48282.0,1113.0,87.0,38.921933,-76.981958,1500 BLOCK MONTANA AVENUE NE,,,2021-05-10 18:00:00,2021-05-10 18:00:00,1.873307274700392,2021,5,10,18,0,2021-05-10,2021,5,10,71.0,52.0,0.001,0.0,0.0,61.5,0.001,Sunny,2021-05-10,"100,022","96,465"
2021-05-10,6984,18.10710194730813,2021-05-10,48282.0,1113.0,87.0,38.895575,-77.028086,400 BLOCK 12TH STREET NW,,,2021-05-10 16:00:00,2021-05-10 16:00:00,1.873307274700392,2021,5,10,16,0,2021-05-10,2021,5,10,71.0,52.0,0.001,0.0,0.0,61.5,0.001,Sunny,2021-05-10,"100,022","96,465"
2021-05-10,6984,18.10710194730813,2021-05-10,48282.0,1113.0,87.0,38.942866,-76.991433,1000 BLOCK VARNUM STREET NE,,,2021-05-10 15:00:00,2021-05-10 15:00:00,1.873307274700392,2021,5,10,15,0,2021-05-10,2021,5,10,71.0,52.0,0.001,0.0,0.0,61.5,0.001,Sunny,2021-05-10,"100,022","96,465"
2021-05-10,6984,18.10710194730813,2021-05-10,48282.0,1113.0,87.0,,,Unknown,,,2021-05-10 11:00:00,2021-05-10 11:00:00,1.873307274700392,2021,5,10,11,0,2021-05-10,2021,5,10,71.0,52.0,0.001,0.0,0.0,61.5,0.001,Sunny,2021-05-10,"100,022","96,465"
2021-05-11,7611,17.078570490080146,2021-05-11,48336.0,1115.0,54.0,38.896386,-77.00835,UNIT BLOCK E STREET NE,,,2021-05-11 14:00:00,2021-05-11 15:00:00,1.873307274700392,2021,5,11,14,1,2021-05-11,2021,5,11,70.0,52.0,0.0,0.0,0.0,61.0,0.0,Sunny,2021-05-11,"111,966","108,178"
2021-05-11,7611,17.078570490080146,2021-05-11,48336.0,1115.0,54.0,38.931227,-77.013912,100 BLOCK IRVING STREET NW,,,2021-05-11 02:00:00,2021-05-11 02:00:00,1.873307274700392,2021,5,11,2,1,2021-05-11,2021,5,11,70.0,52.0,0.0,0.0,0.0,61.0,0.0,Sunny,2021-05-11,"111,966","108,178"
2021-05-11,7611,17.078570490080146,2021-05-11,48336.0,1115.0,54.0,38.874652,-77.014438,1200 BLOCK DELAWARE AVENUE SW,,,2021-05-11 17:00:00,2021-05-11 17:00:00,1.873307274700392,2021,5,11,17,1,2021-05-11,2021,5,11,70.0,52.0,0.0,0.0,0.0,61.0,0.0,Sunny,2021-05-11,"111,966","108,178"
2021-05-11,7611,17.078570490080146,2021-05-11,48336.0,1115.0,54.0,,,Unknown,,,2021-05-11 23:00:00,2021-05-11 23:00:00,1.873307274700392,2021,5,11,23,1,2021-05-11,2021,5,11,70.0,52.0,0.0,0.0,0.0,61.0,0.0,Sunny,2021-05-11,"111,966","108,178"
2021-05-11,7611,17.078570490080146,2021-05-11,48336.0,1115.0,54.0,38.896386,-77.00835,UNIT BLOCK E STREET NE,,,2021-05-11 20:00:00,2021-05-11 20:00:00,1.873307274700392,2021,5,11,20,1,2021-05-11,2021,5,11,70.0,52.0,0.0,0.0,0.0,61.0,0.0,Sunny,2021-05-11,"111,966","108,178"
2021-05-11,7611,17.078570490080146,2021-05-11,48336.0,1115.0,54.0,38.920761,-77.000569,2300 BLOCK 4TH STREET NE,,,2021-05-11 12:00:00,2021-05-11 13:00:00,1.873307274700392,2021,5,11,12,1,2021-05-11,2021,5,11,70.0,52.0,0.0,0.0,0.0,61.0,0.0,Sunny,2021-05-11,"111,966","108,178"
2021-05-12,7757,17.64045378367926,2021-05-12,48404.0,1115.0,68.0,38.889778,-76.941394,4100 BLOCK EAST CAPITOL STREET ,,,2021-05-12 11:00:00,2021-05-12 12:00:00,1.873307274700392,2021,5,12,11,2,2021-05-12,2021,5,12,69.0,50.0,0.0,0.0,0.0,59.5,0.0,Sunny,2021-05-12,"116,764","112,500"
2021-05-12,7757,17.64045378367926,2021-05-12,48404.0,1115.0,68.0,38.902213,-77.049169,2200 BLOCK PENNSYLVANIA AVENUE NW,,,2021-05-12 15:00:00,2021-05-12 16:00:00,1.873307274700392,2021,5,12,15,2,2021-05-12,2021,5,12,69.0,50.0,0.0,0.0,0.0,59.5,0.0,Sunny,2021-05-12,"116,764","112,500"
2021-05-12,7757,17.64045378367926,2021-05-12,48404.0,1115.0,68.0,38.945592,-77.026472,4500 BLOCK GEORGIA AVENUE NW,,,2021-05-12 15:00:00,2021-05-12 15:00:00,1.873307274700392,2021,5,12,15,2,2021-05-12,2021,5,12,69.0,50.0,0.0,0.0,0.0,59.5,0.0,Sunny,2021-05-12,"116,764","112,500"
2021-05-12,7757,17.64045378367926,2021-05-12,48404.0,1115.0,68.0,38.962008,-77.000931,300 BLOCK ONEIDA STREET NE,,,2021-05-12 13:00:00,2021-05-12 13:00:00,1.873307274700392,2021,5,12,13,2,2021-05-12,2021,5,12,69.0,50.0,0.0,0.0,0.0,59.5,0.0,Sunny,2021-05-12,"116,764","112,500"
2021-05-12,7757,17.64045378367926,2021-05-12,48404.0,1115.0,68.0,38.922157,-76.9566,3200 BLOCK FORT LINCOLN DRIVE NE,,,2021-05-12 18:00:00,2021-05-12 18:00:00,1.873307274700392,2021,5,12,18,2,2021-05-12,2021,5,12,69.0,50.0,0.0,0.0,0.0,59.5,0.0,Sunny,2021-05-12,"116,764","112,500"
2021-05-12,7757,17.64045378367926,2021-05-12,48404.0,1115.0,68.0,38.900695,-77.047737,2100 BLOCK I STREET NW,,,2021-05-12 15:00:00,2021-05-12 16:00:00,1.873307274700392,2021,5,12,15,2,2021-05-12,2021,5,12,69.0,50.0,0.0,0.0,0.0,59.5,0.0,Sunny,2021-05-12,"116,764","112,500"
2021-05-12,7757,17.64045378367926,2021-05-12,48404.0,1115.0,68.0,38.856344,-76.969968,2400 BLOCK ALABAMA AVENUE SE,,,2021-05-12 12:00:00,2021-05-12 12:00:00,1.873307274700392,2021,5,12,12,2,2021-05-12,2021,5,12,69.0,50.0,0.0,0.0,0.0,59.5,0.0,Sunny,2021-05-12,"116,764","112,500"
2021-05-12,7757,17.64045378367926,2021-05-12,48404.0,1115.0,68.0,38.87646,-77.016407,200 BLOCK M STREET SW,,,2021-05-12 18:00:00,2021-05-12 18:00:00,1.873307274700392,2021,5,12,18,2,2021-05-12,2021,5,12,69.0,50.0,0.0,0.0,0.0,59.5,0.0,Sunny,2021-05-12,"116,764","112,500"
2021-05-12,7757,17.64045378367926,2021-05-12,48404.0,1115.0,68.0,,,Unknown,,,2021-05-12 22:00:00,2021-05-12 22:00:00,1.873307274700392,2021,5,12,22,2,2021-05-12,2021,5,12,69.0,50.0,0.0,0.0,0.0,59.5,0.0,Sunny,2021-05-12,"116,764","112,500"
2021-05-12,7757,17.64045378367926,2021-05-12,48404.0,1115.0,68.0,38.96198,-77.02795,5900 BLOCK GEORGIA AVENUE NW,,,2021-05-12 21:00:00,2021-05-12 22:00:00,1.873307274700392,2021,5,12,21,2,2021-05-12,2021,5,12,69.0,50.0,0.0,0.0,0.0,59.5,0.0,Sunny,2021-05-12,"116,764","112,500"
2021-05-12,7757,17.64045378367926,2021-05-12,48404.0,1115.0,68.0,38.900199,-76.986906,1300 BLOCK H STREET NE,,,2021-05-12 09:00:00,2021-05-12 09:00:00,1.873307274700392,2021,5,12,9,2,2021-05-12,2021,5,12,69.0,50.0,0.0,0.0,0.0,59.5,0.0,Sunny,2021-05-12,"116,764","112,500"
2021-05-13,8527,18.11258355810953,2021-05-13,48424.0,1116.0,20.0,,,Unknown,,,2021-05-13 20:00:00,2021-05-13 21:00:00,1.873307274700392,2021,5,13,20,3,2021-05-13,2021,5,13,72.0,49.0,0.0,0.0,0.0,60.5,0.0,Sunny,2021-05-13,"124,439","119,804"
2021-05-13,8527,18.11258355810953,2021-05-13,48424.0,1116.0,20.0,38.904662,-76.925388,5100 BLOCK LEE STREET NE,,,2021-05-13 15:00:00,2021-05-13 15:00:00,1.873307274700392,2021,5,13,15,3,2021-05-13,2021,5,13,72.0,49.0,0.0,0.0,0.0,60.5,0.0,Sunny,2021-05-13,"124,439","119,804"
2021-05-13,8527,18.11258355810953,2021-05-13,48424.0,1116.0,20.0,38.908477,-77.040086,1700 BLOCK MASSACHUSETTS AVENUE NW,,,2021-05-13 19:00:00,2021-05-13 19:00:00,1.873307274700392,2021,5,13,19,3,2021-05-13,2021,5,13,72.0,49.0,0.0,0.0,0.0,60.5,0.0,Sunny,2021-05-13,"124,439","119,804"
2021-05-13,8527,18.11258355810953,2021-05-13,48424.0,1116.0,20.0,38.924962,-76.990395,2700 BLOCK 12TH STREET NE,,,2021-05-13 17:00:00,2021-05-13 18:00:00,1.873307274700392,2021,5,13,17,3,2021-05-13,2021,5,13,72.0,49.0,0.0,0.0,0.0,60.5,0.0,Sunny,2021-05-13,"124,439","119,804"
2021-05-13,8527,18.11258355810953,2021-05-13,48424.0,1116.0,20.0,38.896881,-77.006479,UNIT BLOCK COLUMBUS CIRCLE NE,,,2021-05-13 21:00:00,2021-05-13 21:00:00,1.873307274700392,2021,5,13,21,3,2021-05-13,2021,5,13,72.0,49.0,0.0,0.0,0.0,60.5,0.0,Sunny,2021-05-13,"124,439","119,804"
2021-05-13,8527,18.11258355810953,2021-05-13,48424.0,1116.0,20.0,38.957795,-77.001698,300 BLOCK RIGGS ROAD NE,,,2021-05-13 14:00:00,2021-05-13 14:00:00,1.873307274700392,2021,5,13,14,3,2021-05-13,2021,5,13,72.0,49.0,0.0,0.0,0.0,60.5,0.0,Sunny,2021-05-13,"124,439","119,804"
2021-05-14,9122,18.83128699846525,2021-05-14,48530.0,1118.0,106.0,38.89481,-77.017553,300 BLOCK INDIANA AVENUE NW,,,2021-05-14 13:00:00,2021-05-14 13:00:00,1.873307274700392,2021,5,14,13,4,2021-05-14,2021,5,14,74.0,52.0,0.0,0.0,0.0,63.0,0.0,Sunny,2021-05-14,"127,002","122,458"
2021-05-14,9122,18.83128699846525,2021-05-14,48530.0,1118.0,106.0,38.917555,-77.031951,2000 BLOCK 14TH STREET NW,,,2021-05-14 22:00:00,2021-05-14 23:00:00,1.873307274700392,2021,5,14,22,4,2021-05-14,2021,5,14,74.0,52.0,0.0,0.0,0.0,63.0,0.0,Sunny,2021-05-14,"127,002","122,458"
2021-05-14,9122,18.83128699846525,2021-05-14,48530.0,1118.0,106.0,,,Unknown,,,2021-05-14 18:00:00,2021-05-14 19:00:00,1.873307274700392,2021,5,14,18,4,2021-05-14,2021,5,14,74.0,52.0,0.0,0.0,0.0,63.0,0.0,Sunny,2021-05-14,"127,002","122,458"
2021-05-14,9122,18.83128699846525,2021-05-14,48530.0,1118.0,106.0,38.899817,-77.026514,1000 BLOCK H STREET NW,,,2021-05-14 19:00:00,2021-05-14 19:00:00,1.873307274700392,2021,5,14,19,4,2021-05-14,2021,5,14,74.0,52.0,0.0,0.0,0.0,63.0,0.0,Sunny,2021-05-14,"127,002","122,458"
2021-05-14,9122,18.83128699846525,2021-05-14,48530.0,1118.0,106.0,38.88324,-77.016373,300 BLOCK E STREET SW,,,2021-05-14 18:00:00,2021-05-14 18:00:00,1.873307274700392,2021,5,14,18,4,2021-05-14,2021,5,14,74.0,52.0,0.0,0.0,0.0,63.0,0.0,Sunny,2021-05-14,"127,002","122,458"
2021-05-14,9122,18.83128699846525,2021-05-14,48530.0,1118.0,106.0,38.929517,-77.03273,3100 BLOCK 14TH STREET NW,,,2021-05-14 20:00:00,2021-05-14 21:00:00,1.873307274700392,2021,5,14,20,4,2021-05-14,2021,5,14,74.0,52.0,0.0,0.0,0.0,63.0,0.0,Sunny,2021-05-14,"127,002","122,458"
2021-05-14,9122,18.83128699846525,2021-05-14,48530.0,1118.0,106.0,,,Unknown,,,2021-05-14 23:00:00,2021-05-14 23:00:00,1.873307274700392,2021,5,14,23,4,2021-05-14,2021,5,14,74.0,52.0,0.0,0.0,0.0,63.0,0.0,Sunny,2021-05-14,"127,002","122,458"
2021-05-14,9122,18.83128699846525,2021-05-14,48530.0,1118.0,106.0,38.850848,-76.974696,2000 BLOCK ALABAMA AVENUE SE,,,2021-05-14 17:00:00,2021-05-14 18:00:00,1.873307274700392,2021,5,14,17,4,2021-05-14,2021,5,14,74.0,52.0,0.0,0.0,0.0,63.0,0.0,Sunny,2021-05-14,"127,002","122,458"
2021-05-14,9122,18.83128699846525,2021-05-14,48530.0,1118.0,106.0,,,Unknown,,,2021-05-14 03:00:00,2021-05-14 04:00:00,1.873307274700392,2021,5,14,3,4,2021-05-14,2021,5,14,74.0,52.0,0.0,0.0,0.0,63.0,0.0,Sunny,2021-05-14,"127,002","122,458"
2021-05-15,12848,25.716298256537986,2021-05-15,48545.0,1120.0,15.0,38.896881,-77.006479,UNIT BLOCK COLUMBUS CIRCLE NE,,,2021-05-15 19:00:00,2021-05-15 19:00:00,1.873307274700392,2021,5,15,19,5,2021-05-15,2021,5,15,79.0,51.0,0.0,0.0,0.0,65.0,0.0,Sunny,2021-05-15,"94,041","90,694"
2021-05-15,12848,25.716298256537986,2021-05-15,48545.0,1120.0,15.0,38.829204,-76.994271,700 BLOCK CHESAPEAKE STREET SE,,,2021-05-15 12:00:00,2021-05-15 12:00:00,1.873307274700392,2021,5,15,12,5,2021-05-15,2021,5,15,79.0,51.0,0.0,0.0,0.0,65.0,0.0,Sunny,2021-05-15,"94,041","90,694"
2021-05-15,12848,25.716298256537986,2021-05-15,48545.0,1120.0,15.0,38.904515,-77.031949,1100 BLOCK 14TH STREET NW,,,2021-05-15 04:00:00,2021-05-15 05:00:00,1.873307274700392,2021,5,15,4,5,2021-05-15,2021,5,15,79.0,51.0,0.0,0.0,0.0,65.0,0.0,Sunny,2021-05-15,"94,041","90,694"
2021-05-16,8719,22.26333295102649,2021-05-16,48590.0,1122.0,45.0,38.934795,-76.985535,1400 BLOCK OTIS STREET NE,,,2021-05-16 21:00:00,2021-05-16 21:00:00,1.873307274700392,2021,5,16,21,6,2021-05-16,2021,5,16,73.0,54.0,0.001,0.0,0.0,63.5,0.001,Sunny,2021-05-16,"61,123","58,249"
2021-05-16,8719,22.26333295102649,2021-05-16,48590.0,1122.0,45.0,38.897204,-77.008388,UNIT BLOCK MASSACHUSETTS AVENUE NE,,,2021-05-16 23:00:00,2021-05-16 23:00:00,1.873307274700392,2021,5,16,23,6,2021-05-16,2021,5,16,73.0,54.0,0.001,0.0,0.0,63.5,0.001,Sunny,2021-05-16,"61,123","58,249"
2021-05-16,8719,22.26333295102649,2021-05-16,48590.0,1122.0,45.0,38.909108,-77.021914,1400 BLOCK 7TH STREET NW,,,2021-05-16 22:00:00,2021-05-16 22:00:00,1.873307274700392,2021,5,16,22,6,2021-05-16,2021,5,16,73.0,54.0,0.001,0.0,0.0,63.5,0.001,Sunny,2021-05-16,"61,123","58,249"
2021-05-16,8719,22.26333295102649,2021-05-16,48590.0,1122.0,45.0,38.935884,-77.03645,3500 BLOCK 16TH STREET NW,,,2021-05-16 18:00:00,2021-05-16 19:00:00,1.873307274700392,2021,5,16,18,6,2021-05-16,2021,5,16,73.0,54.0,0.001,0.0,0.0,63.5,0.001,Sunny,2021-05-16,"61,123","58,249"
2021-05-17,8010,19.067540574282148,2021-05-17,48616.0,1122.0,26.0,38.922157,-76.9566,3200 BLOCK FORT LINCOLN DRIVE NE,,,2021-05-17 12:00:00,2021-05-17 12:00:00,1.873307274700392,2021,5,17,12,0,2021-05-17,2021,5,17,75.0,54.0,0.0,0.0,0.0,64.5,0.0,Sunny,2021-05-17,"112,002","104,712"
2021-05-17,8010,19.067540574282148,2021-05-17,48616.0,1122.0,26.0,38.926784,-77.036003,1500 BLOCK COLUMBIA ROAD NW,,,2021-05-17 10:00:00,2021-05-17 11:00:00,1.873307274700392,2021,5,17,10,0,2021-05-17,2021,5,17,75.0,54.0,0.0,0.0,0.0,64.5,0.0,Sunny,2021-05-17,"112,002","104,712"
2021-05-17,8010,19.067540574282148,2021-05-17,48616.0,1122.0,26.0,38.931227,-77.013912,100 BLOCK IRVING STREET NW,,,2021-05-17 18:00:00,2021-05-17 19:00:00,1.873307274700392,2021,5,17,18,0,2021-05-17,2021,5,17,75.0,54.0,0.0,0.0,0.0,64.5,0.0,Sunny,2021-05-17,"112,002","104,712"
2021-05-17,8010,19.067540574282148,2021-05-17,48616.0,1122.0,26.0,38.889332,-76.936089,UNIT BLOCK 46TH STREET SE,,,2021-05-17 14:00:00,2021-05-17 15:00:00,1.873307274700392,2021,5,17,14,0,2021-05-17,2021,5,17,75.0,54.0,0.0,0.0,0.0,64.5,0.0,Sunny,2021-05-17,"112,002","104,712"
2021-05-18,8740,18.594050343249428,2021-05-18,48634.0,1124.0,18.0,38.896874,-77.033647,500 BLOCK 15TH STREET NW,,,2021-05-18 22:00:00,2021-05-18 22:00:00,1.873307274700392,2021,5,18,22,1,2021-05-18,2021,5,18,79.0,55.0,0.0,0.0,0.0,67.0,0.0,Sunny,2021-05-18,"117,875","112,774"
2021-05-18,8740,18.594050343249428,2021-05-18,48634.0,1124.0,18.0,38.908566,-77.010675,UNIT BLOCK O STREET NW,,,2021-05-18 13:00:00,2021-05-18 13:00:00,1.873307274700392,2021,5,18,13,1,2021-05-18,2021,5,18,79.0,55.0,0.0,0.0,0.0,67.0,0.0,Sunny,2021-05-18,"117,875","112,774"
2021-05-18,8740,18.594050343249428,2021-05-18,48634.0,1124.0,18.0,38.896881,-77.006479,UNIT BLOCK COLUMBUS CIRCLE NE,,,2021-05-18 18:00:00,2021-05-18 18:00:00,1.873307274700392,2021,5,18,18,1,2021-05-18,2021,5,18,79.0,55.0,0.0,0.0,0.0,67.0,0.0,Sunny,2021-05-18,"117,875","112,774"
2021-05-18,8740,18.594050343249428,2021-05-18,48634.0,1124.0,18.0,,,Unknown,,,2021-05-18 16:00:00,2021-05-18 17:00:00,1.873307274700392,2021,5,18,16,1,2021-05-18,2021,5,18,79.0,55.0,0.0,0.0,0.0,67.0,0.0,Sunny,2021-05-18,"117,875","112,774"
2021-05-18,8740,18.594050343249428,2021-05-18,48634.0,1124.0,18.0,38.96198,-77.02795,5900 BLOCK GEORGIA AVENUE NW,,,2021-05-18 16:00:00,2021-05-18 17:00:00,1.873307274700392,2021,5,18,16,1,2021-05-18,2021,5,18,79.0,55.0,0.0,0.0,0.0,67.0,0.0,Sunny,2021-05-18,"117,875","112,774"
2021-05-18,8740,18.594050343249428,2021-05-18,48634.0,1124.0,18.0,,,Unknown,,,2021-05-18 04:00:00,2021-05-18 04:00:00,1.873307274700392,2021,5,18,4,1,2021-05-18,2021,5,18,79.0,55.0,0.0,0.0,0.0,67.0,0.0,Sunny,2021-05-18,"117,875","112,774"
2021-05-19,8957,18.598972870380702,2021-05-19,48662.0,1125.0,28.0,,,Unknown,,,2021-05-19 19:00:00,2021-05-19 20:00:00,1.873307274700392,2021,5,19,19,2,2021-05-19,2021,5,19,85.0,58.0,0.0,0.0,0.0,71.5,0.0,Sunny,2021-05-19,"121,782","117,247"
2021-05-19,8957,18.598972870380702,2021-05-19,48662.0,1125.0,28.0,38.905165,-77.009066,1100 BLOCK NORTH CAPITOL STREET ,,,2021-05-19 23:00:00,2021-05-19 23:00:00,1.873307274700392,2021,5,19,23,2,2021-05-19,2021,5,19,85.0,58.0,0.0,0.0,0.0,71.5,0.0,Sunny,2021-05-19,"121,782","117,247"
2021-05-19,8957,18.598972870380702,2021-05-19,48662.0,1125.0,28.0,38.910017,-77.031953,1500 BLOCK 14TH STREET NW,,,2021-05-19 06:00:00,2021-05-19 06:00:00,1.873307274700392,2021,5,19,6,2,2021-05-19,2021,5,19,85.0,58.0,0.0,0.0,0.0,71.5,0.0,Sunny,2021-05-19,"121,782","117,247"
2021-05-19,8957,18.598972870380702,2021-05-19,48662.0,1125.0,28.0,38.939214,-77.024827,3900 BLOCK GEORGIA AVENUE NW,,,2021-05-19 00:00:00,2021-05-19 00:00:00,1.873307274700392,2021,5,19,0,2,2021-05-19,2021,5,19,85.0,58.0,0.0,0.0,0.0,71.5,0.0,Sunny,2021-05-19,"121,782","117,247"
